SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Charges_per_tenure,TotalCharges_log,High_Spender,high_risk,tenure_group,Contract_Risk,Total_Services,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,64,84.3,5289.05,0,1.2969230769230768,8.573582976603518,1,0,3,1,4,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,71,23.95,1756.2,0,0.3326388888888889,7.4714769121016245,0,0,3,0,2,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,65,99.05,6416.7,0,1.5007575757575757,8.766815077043479,1,0,3,0,6,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
0,3,19.6,61.35,0,4.9,4.132763672126045,0,0,0,1,1,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1,45.65,45.65,1,22.825,3.8426729272933526,0,0,0,2,1,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,30,64.5,1929.95,0,2.0806451612903225,7.565767388773753,0,0,2,1,4,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False
0,15,69.5,1071.4,0,4.34375,6.977654406361804,0,0,1,2,5,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,8,68.55,564.35,0,7.616666666666666,6.337445008381255,0,0,0,2,4,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,7,95.0,655.5,1,11.875,6.486922693742851,1,1,0,2,4,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
0,70,108.15,7930.55,0,1.5232394366197184,8.97860375580645,1,0,3,1,7,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False
0,62,86.1,5215.25,0,1.3666666666666665,8.559534031905763,1,0,3,0,7,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False
0,6,19.7,113.5,0,2.814285714285714,4.740574822994295,0,0,0,2,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,14,80.9,1152.8,0,5.3933333333333335,7.050816121822789,1,0,1,2,2,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,22,84.15,1821.95,0,3.6586956521739133,7.508211346984919,1,0,1,2,3,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,22,20.15,419.9,0,0.8760869565217391,6.042395275776525,0,0,1,1,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,16,64.25,1024.0,0,3.7794117647058822,6.932447891572509,0,0,1,0,4,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True
0,10,25.7,251.6,0,2.3363636363636364,5.531807209916391,0,0,0,0,2,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,13,56.0,764.55,0,4.0,6.640594529751104,0,0,1,2,3,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,20,82.4,1592.35,1,3.923809523809524,7.37359399701373,1,0,1,2,3,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,2,69.7,135.2,0,23.233333333333334,4.9141243937154115,0,0,0,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,53,73.9,3958.25,0,1.3685185185185187,8.283809892371835,1,0,3,0,6,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,11,20.6,233.9,0,1.7166666666666668,5.459159891664867,0,0,0,1,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,69,19.9,1363.45,0,0.28428571428571425,7.2185066960178625,0,0,3,0,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,4,70.9,273.0,1,14.180000000000001,5.6131281063880705,1,0,0,2,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,72,89.05,6254.45,0,1.2198630136986301,8.741208362759322,1,0,3,0,8,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,58,45.3,2651.2,1,0.7677966101694915,7.883144763243498,0,0,3,2,3,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,16,20.4,321.4,0,1.2,5.775793010632473,0,0,1,2,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,43,84.25,3539.25,0,1.9147727272727273,8.171952625103168,1,0,2,1,4,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False
0,2,104.4,242.8,1,34.800000000000004,5.496348217047172,1,1,0,2,6,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,14,81.95,1181.75,0,5.463333333333334,7.075597514511258,1,0,1,0,6,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,53,94.85,5000.2,1,1.7564814814814813,8.517433162620845,1,0,3,1,4,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,32,20.55,654.55,0,0.6227272727272728,6.485474577945411,0,0,2,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,34,24.7,780.2,0,0.7057142857142857,6.660831199002524,0,0,2,2,2,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
1,15,74.45,1145.7,1,4.653125,7.044643531044259,1,0,1,2,2,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1,7,76.45,503.6,1,9.55625,6.223766036206958,1,0,0,2,2,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,15,105.35,1559.25,0,6.584375,7.352601343814152,1,0,1,2,6,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,61,20.55,1252.0,0,0.33145161290322583,7.133295954896068,0,0,3,1,1,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False
0,1,29.95,29.95,1,14.975,3.432372999130605,0,0,0,2,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,1,45.3,45.3,0,22.65,3.835141961092188,0,0,0,2,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,8,84.5,662.65,1,9.38888888888889,6.497754902072211,1,0,0,2,3,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,33,74.75,2453.3,0,2.198529411764706,7.805596867187762,1,0,2,1,5,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False
0,13,79.25,1111.65,1,5.660714285714286,7.014499836412125,1,0,1,2,3,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,1,24.8,24.8,1,12.4,3.250374491927572,0,0,0,2,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,20,51.8,1023.85,0,2.4666666666666663,6.932301539400137,0,0,1,2,2,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,3,30.4,82.15,0,7.6,4.420646205638937,0,0,0,2,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,13,19.65,244.8,0,1.4035714285714285,5.504518197131935,0,0,1,1,1,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,40,56.6,2379.1,0,1.380487804878049,7.774897782589561,0,0,2,2,3,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,43,71.9,3173.35,0,1.6340909090909093,8.06285816595844,1,0,2,1,5,True,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,6,91.0,531.0,1,13.0,6.2766434893416445,1,1,0,2,4,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,69,19.75,1375.4,0,0.28214285714285714,7.227226673923325,0,0,3,0,1,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,72,109.7,8129.3,0,1.5027397260273974,9.003353102230058,1,0,3,0,7,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,59,19.3,1192.7,0,0.32166666666666666,7.084813006100993,0,0,3,0,1,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,20,96.55,1901.65,0,4.597619047619047,7.551002930254652,1,0,1,2,5,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False
0,24,24.1,587.4,0,0.9640000000000001,6.377406988727283,0,0,1,0,2,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
0,59,111.35,6519.75,0,1.8558333333333332,8.782744678980025,1,0,3,2,7,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,72,112.25,8041.65,0,1.5376712328767124,8.992513909856259,1,0,3,0,7,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,1,20.75,20.75,0,10.375,3.079613757534693,0,0,0,2,1,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,27,101.9,2681.15,0,3.6392857142857147,7.8943739906893216,1,0,2,1,5,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,14,80.05,1112.3,0,5.336666666666667,7.015083856734662,1,0,1,2,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,71,105.55,7405.5,0,1.4659722222222222,8.910113272022107,1,0,3,0,6,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False
0,13,78.3,1033.95,0,5.5928571428571425,6.9421083953538,1,0,1,2,2,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,44,68.85,2958.95,0,1.5299999999999998,7.992927655283545,0,0,2,2,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,33,79.95,2684.85,0,2.351470588235294,7.895752530400927,1,0,2,1,3,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,72,55.45,4179.2,0,0.7595890410958904,8.338114371264128,0,0,3,0,5,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,1,79.9,79.9,1,39.95,4.393213824064446,1,0,0,2,2,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,19,106.6,1934.45,1,5.33,7.568095136565964,1,0,1,2,6,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0,64,102.45,6654.1,0,1.5761538461538462,8.803138757012336,1,0,3,1,6,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
